cluster_id,violation_count,centre_lat,centre_lon,dist_to_centre_km,peak_hour_frac,weekend_frac,hour_sin_mean,hour_cos_mean,morning_peak_frac,evening_peak_frac,unique_days,viol_SCOOTER_frac,viol_CAR_frac,viol_MOTOR_CYCLE_frac,viol_PASSENGER_AUTO_frac,viol_MAXI-CAB_frac,spread_km,violation_density,recurrence_score,norm_density,norm_proximity,norm_recurrence,congestion_risk_score,crs_predicted,enforcement_rank,enforcement_tier
148,35,12.887441251355401,77.64947620440682,12.246799249644763,0.08571428571428572,0.9428571428571428,0.8031151591380923,0.07784985346833118,0.0,0.08571428571428572,5,0.34285714285714286,0.11428571428571428,0.0,0.05714285714285714,0.0,0.1547016854939493,465.50899883677107,0.03289473684210526,0.011789229027040299,0.6916824536238807,0.026490066198500063,26.082601321837593,26.128056379687003,74,🟡 MEDIUM
149,12,13.044620591666666,77.60104244166666,7.708890721966585,0.0,0.9166666666666666,0.643628572057703,0.31365024022097027,0.0,0.0,4,0.25,0.5,0.16666666666666666,0.0,0.08333333333333333,0.12764415731012352,234.43880139460094,0.02631578947368421,0.005087844276141646,0.8404838681517907,0.01986754964887505,26.353094075856188,26.085444772733364,75,🟡 MEDIUM
79,117,13.022693527148956,77.6582914476106,9.492621060616187,0.13675213675213677,0.36752136752136755,0.009213014087171935,0.6083822180599523,0.07692307692307693,0.05982905982905983,50,0.3418803418803419,0.38461538461538464,0.11965811965811966,0.042735042735042736,0.05982905982905983,0.5287003949496412,133.23450703631286,0.32894736842105265,0.002152766873492932,0.7819940162941528,0.3245033109316258,26.054277369788664,26.062336747184037,76,🟡 MEDIUM
87,52,12.883556637275948,77.75235374470373,21.0014404475351,0.19230769230769232,0.6538461538461539,0.08118227868436376,0.6011067268761822,0.038461538461538464,0.15384615384615385,30,0.09615384615384616,0.4230769230769231,0.057692307692307696,0.038461538461538464,0.0,0.05751728502856195,5003.301968001847,0.19736842105263158,0.14339207934229367,0.40461122114204673,0.19205297993912548,26.37763084536632,26.031655091126414,77,🟡 MEDIUM
85,17,12.92522164117647,77.4987947117647,10.908649919760876,0.35294117647058826,0.0,0.4757910692086977,0.4596733263774006,0.35294117647058826,0.0,4,0.7058823529411765,0.0,0.23529411764705882,0.0,0.0,0.02933687947904265,2164.5072260497764,0.02631578947368421,0.06106274390555924,0.7355613709537054,0.01986754964887505,25.870628364022135,25.99338723970303,78,🟡 MEDIUM
55,127,12.986341761977188,77.47993754543307,11.333209485872283,0.2440944881889764,0.25196850393700787,0.599374779276038,0.2388311961614747,0.2125984251968504,0.031496062992125984,43,0.30708661417322836,0.3700787401574803,0.13385826771653545,0.11023622047244094,0.007874015748031496,0.5749799611119897,122.27802906413591,0.28289473684210525,0.0018350124628460144,0.7216397452524803,0.27814569508425063,25.90052453618621,25.96590531111837,79,🟡 MEDIUM
83,143,12.897693952062015,77.65870928174097,11.992911132303071,0.16783216783216784,0.3076923076923077,0.4889943771559679,0.4100711546460985,0.07692307692307693,0.09090909090909091,61,0.3916083916083916,0.21678321678321677,0.20279720279720279,0.013986013986013986,0.006993006993006993,0.4340424580614226,241.61380020296477,0.40131578947368424,0.005295930079219384,0.7000076348746366,0.397350992977501,25.431747452767695,25.40768135503241,80,🟡 MEDIUM
146,35,13.020979605714285,77.61330012571429,5.798869546311215,0.11428571428571428,0.34285714285714286,0.3334924169220267,0.7049454195316868,0.11428571428571428,0.0,9,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.0,0.15917092969597316,439.73462719718714,0.05921052631578947,0.011041733318024298,0.9031148910078638,0.052980132397000126,25.264274095972418,25.253712925009445,81,🟡 MEDIUM
72,11,13.057503536363635,77.62657059090908,10.036190041627982,0.18181818181818182,0.36363636363636365,0.6368167125044656,0.14461547956145707,0.18181818181818182,0.0,10,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.05545207497779901,1138.6944630901585,0.06578947368421052,0.031312624318219365,0.7641699828711093,0.05960264894662515,25.1571861798443,25.166821751833627,82,🟡 MEDIUM
16,51,12.917050117647058,77.50018557647059,11.295248298843369,0.0,0.35294117647058826,0.9523961289749556,0.24993986789942318,0.0,0.0,7,0.7843137254901961,0.0,0.19607843137254902,0.0,0.0,0.026413807159383434,6493.521678149329,0.046052631578947366,0.18661070187179696,0.7228845209663599,0.0397350992977501,24.915827742523476,25.06807013786985,83,🟡 MEDIUM
150,31,12.909757741935485,77.51337037741936,10.730995704894786,0.0,0.7419354838709677,0.9769174952280786,0.17532903055332053,0.0,0.0,2,0.8064516129032258,0.0,0.1935483870967742,0.0,0.0,0.02282323947401761,3947.042588679004,0.013157894736842105,0.11275896189165713,0.741386785526891,0.006622516549625016,26.25987938095175,25.024895285967535,84,🟡 MEDIUM
137,39,13.060786964102563,77.46124334102565,16.22986813950869,0.07692307692307693,0.5897435897435898,0.10307590227777429,0.5409320891933486,0.07692307692307693,0.0,14,0.23076923076923078,0.3076923076923077,0.1794871794871795,0.1282051282051282,0.02564102564102564,0.03924095106327048,4965.634224467134,0.09210526315789473,0.14229965788371307,0.5610746457848997,0.0860927151451252,24.883420913592026,24.985177047789566,85,🟢 LOW
37,99,12.85606866590256,77.58887562227316,13.48853151667663,0.21212121212121213,0.31313131313131315,0.3042516511356056,0.48270071624329375,0.13131313131313133,0.08080808080808081,49,0.24242424242424243,0.40404040404040403,0.030303030303030304,0.050505050505050504,0.010101010101010102,0.3157805748675398,316.01994988079935,0.3223684210526316,0.007453820808286311,0.6509651238953705,0.3178807943820008,24.893337584360875,24.88254976316173,86,🟢 LOW
27,24,13.022622391666667,77.601330075,5.376401726201472,0.125,0.16666666666666666,0.38662995309285497,0.6951250117739108,0.08333333333333333,0.041666666666666664,13,0.625,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.11335415170513005,594.5474305993253,0.08552631578947369,0.015531538457099425,0.9169679267932759,0.0794701985955002,24.469331034485666,24.569909755561266,87,🟢 LOW
152,19,12.948211215789474,77.48761291578948,10.946715836904971,0.0,1.0,0.7797185673769081,0.3159792642156554,0.0,0.0,2,0.0,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.0,0.2107012404081114,136.22899214072228,0.013157894736842105,0.002239611464606871,0.7343131610610212,0.006622516549625016,24.830874787977915,24.528595034722876,88,🟢 LOW
96,44,13.041945052272728,77.61349398409091,7.863293919327088,0.022727272727272728,0.36363636363636365,0.5940061785501592,0.5008011668584856,0.0,0.022727272727272728,18,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.022727272727272728,0.13636363636363635,0.07555130752158166,2453.6851479843926,0.11842105263157894,0.06944934043683279,0.8354208718320676,0.11258278134362526,24.469517619912214,24.484123724063846,89,🟢 LOW
132,33,12.9835753,77.67983541515152,10.395328412699909,0.18181818181818182,0.0,-0.11326232877485366,0.6031986807237766,0.15151515151515152,0.030303030303030304,10,0.21212121212121213,0.06060606060606061,0.21212121212121213,0.30303030303030304,0.06060606060606061,0.04642071534297105,4201.690497626037,0.06578947368421052,0.12014413588967111,0.7523935670837918,0.05960264894662515,24.394397132735122,24.405792838451557,90,🟢 LOW
66,241,13.049677113278008,77.55316569917012,8.720634406476085,0.07883817427385892,0.12863070539419086,0.19343725251860186,0.6670194471925512,0.02074688796680498,0.058091286307053944,65,0.38589211618257263,0.3278008298755187,0.13692946058091288,0.06224066390041494,0.008298755186721992,0.34361868365189024,649.7011422491073,0.4276315789473684,0.01713107940308322,0.80730803605283,0.423841059176001,24.241420502712906,24.293714764576002,91,🟢 LOW
84,89,13.003424160674157,77.6623830752809,8.965090646070369,0.056179775280898875,0.43820224719101125,0.3465502444523468,0.45986799813946627,0.033707865168539325,0.02247191011235955,14,0.43820224719101125,0.11235955056179775,0.4157303370786517,0.0,0.0,0.12976372671378775,1682.4164833065997,0.09210526315789473,0.04708138418141277,0.7992921331275203,0.0860927151451252,24.281135114283693,24.221001231721342,92,🟢 LOW
144,16,12.88212209375,77.6097102375,10.93925831180894,0.125,0.5625,0.44831453796722587,0.4528852995279126,0.125,0.0,10,0.6875,0.125,0.1875,0.0,0.0,0.14360903937823463,246.9485927518542,0.06578947368421052,0.005450647121192236,0.734557698886409,0.05960264894662515,24.22795311643616,24.192698758304882,93,🟢 LOW
105,10,13.021293980600309,77.678451684,11.332125279028705,0.2,0.3,0.5763802882651643,0.36906706976806575,0.2,0.0,8,0.0,0.6,0.0,0.1,0.3,0.05226720160128904,1165.176267675201,0.05263157894736842,0.03208063665121136,0.7216752972057603,0.04635761584737511,24.01990438538136,23.99741979643524,94,🟢 LOW
129,10,12.895523979999998,77.62600662,10.162027004572645,0.2,0.3,0.4449489742783178,0.282842712474619,0.2,0.0,7,0.7,0.1,0.1,0.0,0.0,0.12005445283781922,220.84805654037976,0.046052631578947366,0.004693692146928939,0.7600436947425906,0.0397350992977501,23.762504112971826,23.74446209958548,95,🟢 LOW
120,26,12.8919736,77.63202441153847,10.814187301229687,0.0,0.5769230769230769,0.31224618765830875,0.3190697185868101,0.0,0.0,2,0.0,0.8461538461538461,0.0,0.038461538461538464,0.0,0.05540476743696315,2696.0578254122506,0.013157894736842105,0.07647851417939655,0.7386588708640095,0.006622516549625016,23.285381348286087,23.632959339085126,96,🟢 LOW
119,21,12.872741714285715,77.56621185238095,11.785696256031459,0.14285714285714285,0.23809523809523808,0.8441622195386926,0.107128042751139,0.14285714285714285,0.0,10,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.2857142857142857,0.0,0.09965323099955485,673.110947118072,0.06578947368421052,0.017809999104139235,0.706802365643751,0.05960264894662515,21.307804723367095,23.3032637494051,97,🟢 LOW
76,21,13.008323309523808,77.48431117142857,11.350993945824452,0.2857142857142857,0.0,0.9902645217968766,-0.07394829860072014,0.2857142857142857,0.0,3,0.47619047619047616,0.0,0.38095238095238093,0.09523809523809523,0.0,0.06679284332841258,1498.3371894471636,0.019736842105263157,0.041742806612860055,0.7210565795096371,0.013245033099250032,23.15743729549249,23.172696847751325,98,🟢 LOW
36,26,12.939616619230769,77.63208189615385,6.676173351946378,0.07692307692307693,0.2692307692307692,-0.24525443397441743,0.686359086811239,0.07692307692307693,0.0,15,0.038461538461538464,0.5384615384615384,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.21408818479274136,180.56687231730814,0.09868421052631579,0.0035254769608567956,0.8743474430848833,0.09271523169475024,23.152877487659772,23.110510674774268,99,🟢 LOW
135,120,12.855131576302032,77.66392578434504,16.10371318924666,0.23333333333333334,0.24166666666666667,0.2687772506602888,0.4640691576814922,0.09166666666666666,0.14166666666666666,27,0.325,0.25833333333333336,0.2,0.08333333333333333,0.0,0.14596403018810583,1792.832354685007,0.17763157894736842,0.0502836112314746,0.5652113609553778,0.17218543029025044,23.03600791511167,23.080065682727323,100,🟢 LOW
42,66,12.999582274242425,77.48876855151515,10.625002515729506,0.16666666666666666,0.24242424242424243,0.7658196806809484,0.1690022743691856,0.16666666666666666,0.0,12,0.42424242424242425,0.22727272727272727,0.16666666666666666,0.13636363636363635,0.0,0.15620462611931615,861.006201372791,0.07894736842105263,0.023259245288056694,0.7448623814720097,0.07284768204587519,23.03070712589002,23.079218009212397,101,🟢 LOW
115,23,13.019125069565217,77.61873314347825,5.976334438414825,0.0,0.391304347826087,0.22171895406848324,0.7228070384664168,0.0,0.0,14,0.13043478260869565,0.43478260869565216,0.0,0.0,0.0,0.11546196263058248,549.1615125639483,0.09210526315789473,0.014215278279912662,0.8972956844696546,0.0860927151451252,23.217419058902156,23.038899554258393,102,🟢 LOW
116,11,12.99164858181818,77.52097507272728,7.025329926223572,0.09090909090909091,0.18181818181818182,0.7523267971728366,0.36225144756302374,0.0,0.09090909090909091,4,0.0,0.0,0.0,0.0,0.0,0.03199924391542787,1400.5634992086789,0.02631578947368421,0.038907221911517284,0.8628983378798587,0.01986754964887505,22.909304111898123,23.02933048540517,103,🟢 LOW
151,65,13.01418027076923,77.49186424,10.804389900080112,0.27692307692307694,0.0,0.46383215289851076,0.28908406718120666,0.26153846153846155,0.015384615384615385,9,0.2,0.3076923076923077,0.2153846153846154,0.15384615384615385,0.0,0.1553157450879462,857.694282604546,0.05921052631578947,0.023163194641216845,0.738980134975188,0.052980132397000126,23.04319275899327,23.028749272556592,104,🟢 LOW
28,106,13.035396431132076,77.7352972009434,17.60807645258204,0.16037735849056603,0.4716981132075472,-0.026756054326056076,0.5372661626611105,0.0660377358490566,0.09433962264150944,38,0.2641509433962264,0.27358490566037735,0.29245283018867924,0.02830188679245283,0.009433962264150943,0.15331266768421847,1435.4891406944955,0.25,0.0399201182688114,0.5158821644361475,0.24503311233612562,22.89159364583223,22.877346239471677,105,🟢 LOW
125,20,12.92940037,77.56749911,5.621182351856874,0.0,0.25,0.7493112827707533,0.3518239093554617,0.0,0.0,5,0.65,0.1,0.1,0.05,0.0,0.10854491683834633,540.3325648818854,0.03289473684210526,0.013959225461254098,0.9089413870064135,0.026490066198500063,21.432301293257165,22.799560160426655,106,🟢 LOW
19,139,12.912926747547855,77.4820446337977,13.175344520641325,0.050359712230215826,0.2517985611510791,0.23258745170205614,0.6278655683405883,0.050359712230215826,0.0,57,0.15827338129496402,0.460431654676259,0.05755395683453238,0.1223021582733813,0.0,0.30007652005070357,491.3612434457017,0.375,0.012538983169792298,0.6612347597281678,0.3708609267790009,21.149147290562283,22.412938059781688,107,🟢 LOW
73,15,13.014524986666666,77.57426195333332,4.277200482638387,0.0,0.2,0.3403256173369167,0.8791989413415322,0.0,0.0,6,0.0,1.0,0.0,0.0,0.0,0.09165259002823928,568.3971632579143,0.039473684210526314,0.014773141204950484,0.9530115576631805,0.03311258274812508,21.90841692291813,22.134938995240063,108,🟢 LOW
134,18,13.071755327777778,77.50350499444444,13.660716674138094,0.16666666666666666,0.4444444444444444,0.2190521899780773,0.6687075507017716,0.16666666666666666,0.0,6,0.3888888888888889,0.16666666666666666,0.3888888888888889,0.0,0.0,0.13818372150325134,300.0605237205649,0.039473684210526314,0.006990973343372301,0.645319043804795,0.03311258274812508,22.093301881706292,22.110243870030885,109,🟢 LOW
9,81,12.8760474654321,77.67100396049383,14.67708924030344,0.20987654320987653,0.14814814814814814,0.5498656183628823,0.2747657495572592,0.20987654320987653,0.0,26,0.2839506172839506,0.2716049382716049,0.1111111111111111,0.1111111111111111,0.04938271604938271,0.16473288698618188,950.1113954116125,0.17105263157894737,0.02584343050608797,0.6119914272143949,0.16556291374062543,21.528372811135625,22.0800870784774,110,🟢 LOW
41,102,13.057986376470588,77.46971412745098,15.302314463264313,0.17647058823529413,0.3627450980392157,0.336310768840013,0.41560213372911947,0.14705882352941177,0.029411764705882353,32,0.12745098039215685,0.35294117647058826,0.0784313725490196,0.049019607843137254,0.0196078431372549,0.40287415122301595,200.0375339583576,0.21052631578947367,0.00409015555833751,0.5914898245470739,0.2052980130383755,22.065147752141556,22.015393886385528,111,🟢 LOW
80,70,12.903179446078326,77.64152167145994,10.325992412983373,0.014285714285714285,0.5,0.6228615175786125,0.5569730602538295,0.014285714285714285,0.0,10,0.0,0.2571428571428571,0.0,0.02857142857142857,0.0,0.15961517949833096,874.5804921962872,0.06578947368421052,0.023652920225525023,0.7546671463709455,0.05960264894662515,21.874364481921393,22.005083090973695,112,🟢 LOW
26,780,12.832367779105308,77.68121381606198,19.24662096640869,0.1935897435897436,0.17435897435897435,0.3204270248270166,0.4089324084604188,0.11538461538461539,0.0782051282051282,90,0.3641025641025641,0.1858974358974359,0.30128205128205127,0.021794871794871794,0.002564102564102564,1.2460849812986958,159.90034719705403,0.5921052631578947,0.0029261165161607815,0.46215306435904624,0.5894039729166265,21.82284842774615,21.97605948289714,113,🟢 LOW
58,68,12.907726597180858,77.53302121786982,9.512277436116293,0.0,0.16176470588235295,0.06294469067878702,0.9302216095845478,0.0,0.0,39,0.11764705882352941,0.014705882352941176,0.3382352941176471,0.0,0.0,0.09066168199717634,2633.36764909115,0.2565789473684211,0.07466040437432524,0.7813494690404856,0.2516556288857506,22.374306881592133,21.953052161365434,114,🟢 LOW
101,18,12.983466883333334,77.76834422222221,19.973782400644644,0.2777777777777778,0.5,0.3622665398112693,0.4042273697987808,0.2777777777777778,0.0,9,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.1042370244564569,527.3253157010607,0.05921052631578947,0.013581995587923796,0.438308897085843,0.052980132397000126,21.71579355570864,21.839415053959577,115,🟢 LOW
18,69,13.00458033478261,77.71197179130435,14.182106636444278,0.10144927536231885,0.4057971014492754,0.3350399106670601,0.561396921768538,0.08695652173913043,0.014492753623188406,39,0.3333333333333333,0.15942028985507245,0.17391304347826086,0.15942028985507245,0.0,0.30701676356154234,233.01025737125062,0.2565789473684211,0.0050464143416886625,0.6282222769928141,0.2516556288857506,21.851829229223615,21.765764896054996,116,🟢 LOW
112,19,12.891824736842105,77.58144459473684,9.50735350081485,0.15789473684210525,0.10526315789473684,0.6613592762522998,0.13581253269201446,0.10526315789473684,0.05263157894736842,7,0.42105263157894735,0.2631578947368421,0.15789473684210525,0.0,0.05263157894736842,0.09128391033069062,725.7971472629921,0.046052631578947366,0.019337978489374862,0.7815109285616351,0.0397350992977501,21.704398811338326,21.70032827477648,117,🟢 LOW
81,45,13.010573389711201,77.65960164513851,8.979219092204017,0.022222222222222223,0.2222222222222222,0.1017608025433135,0.7370609192695645,0.0,0.022222222222222223,19,0.28888888888888886,0.35555555555555557,0.13333333333333333,0.022222222222222223,0.022222222222222223,0.29779596373091427,161.51952429386154,0.125,0.002973075097689954,0.7988288508121222,0.11920529789325031,20.050465401371873,21.684620734040383,118,🟢 LOW
39,28,12.890040580229508,77.66980640643347,13.429871105477414,0.14285714285714285,0.39285714285714285,-0.4537384974696976,0.7108742419343138,0.0,0.14285714285714285,17,0.03571428571428571,0.5357142857142857,0.21428571428571427,0.07142857142857142,0.0,0.3019296416810895,97.7679829709743,0.1118421052631579,0.001124184104404665,0.6528886426507603,0.10596026479400025,21.656721944609373,21.681186060729683,119,🟢 LOW
64,98,12.94004631020408,77.49349123061225,10.661054885701786,0.02040816326530612,0.3877551020408163,0.44966618347974985,0.42050715591087356,0.01020408163265306,0.01020408163265306,33,0.1326530612244898,0.5,0.07142857142857142,0.030612244897959183,0.01020408163265306,0.37075146281136195,226.93968961644,0.21710526315789475,0.00487035870737621,0.7436801972970228,0.21192052958800053,21.551026898619448,21.581290060174673,120,🟢 LOW
50,186,12.941029576307926,77.74736830626455,18.145756946608916,0.1774193548387097,0.1935483870967742,0.2958340565110918,0.49970245056028717,0.10752688172043011,0.06989247311827956,63,0.26881720430107525,0.27956989247311825,0.12365591397849462,0.0913978494623656,0.021505376344086023,0.2570685591372909,895.9115692289797,0.4144736842105263,0.024271553679468844,0.49825121890534363,0.410596026076751,21.291456759591277,21.22770514924306,121,🟢 LOW
54,36,12.91540688611111,77.61574693611111,7.687115849050601,0.027777777777777776,0.1111111111111111,0.18399234324883165,0.498910912031331,0.027777777777777776,0.0,7,0.6111111111111112,0.08333333333333333,0.2777777777777778,0.0,0.027777777777777776,0.079823390517853,1798.4248169072523,0.046052631578947366,0.050445801083177616,0.8411978825201504,0.0397350992977501,20.79246723684728,20.838966899847268,122,🟢 LOW
17,765,12.987050153464054,77.73370944836601,16.246383362937898,0.10196078431372549,0.09281045751633987,0.22075462471689886,0.5003632719344454,0.043137254901960784,0.058823529411764705,64,0.4235294117647059,0.06013071895424837,0.47843137254901963,0.01437908496732026,0.00261437908496732,0.36007435987232755,1878.1365647309328,0.42105263157894735,0.052757562172431806,0.5605330992569074,0.417218542626376,20.70648627044356,20.828720873863745,123,🟢 LOW
139,16,12.917984225,77.56454016250001,6.926979043085957,0.0625,0.0,0.8009909241787755,0.27066083828886484,0.0625,0.0,4,0.0625,0.125,0.0,0.0625,0.0,0.08726876618705813,668.7325122539273,0.02631578947368421,0.01768301787957554,0.8661233368946437,0.01986754964887505,19.70254786016677,20.559591400406827,124,🟢 LOW
67,49,13.07926193877551,77.55914790408164,11.658429249829652,0.16326530612244897,0.14285714285714285,0.1359853113407111,0.46261019621049926,0.12244897959183673,0.04081632653061224,10,0.2653061224489796,0.4897959183673469,0.20408163265306123,0.0,0.0,0.26005315886921015,230.63326132415074,0.06578947368421052,0.004977477865936664,0.7109755459602018,0.05960264894662515,20.499953215610724,20.532736957127458,125,🟢 LOW
98,26,12.9345223463217,77.56014059102584,5.421061634922524,0.0,0.15384615384615385,-0.03579421714919198,0.6619463864568134,0.0,0.0,14,0.07692307692307693,0.38461538461538464,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.3323529926893487,74.92457493490588,0.09210526315789473,0.0004616907670292269,0.9155034949851318,0.0860927151451252,20.72561776646145,20.5212174160974,126,🟢 LOW
117,18,12.89804945,77.60645688888889,9.137265651500202,0.05555555555555555,0.16666666666666666,-0.29342770546551905,0.6362726163724245,0.0,0.05555555555555555,13,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.0,0.08241185167975516,843.6130473289896,0.08552631578947369,0.022754817548913342,0.7936463859296548,0.0794701985955002,20.51960387431562,20.482260306567845,127,🟢 LOW
11,277,13.007823177511055,77.75837143418664,19.190641454488432,0.06859205776173286,0.4223826714801444,0.3940428495195053,0.5756578594547392,0.06498194945848375,0.0036101083032490976,78,0.1624548736462094,0.592057761732852,0.13357400722021662,0.036101083032490974,0.0,0.6107573801062753,236.37005126653767,0.5131578947368421,0.005143853439526773,0.4639886744220323,0.5099337743211263,20.497774260880107,20.458022610237865,128,🟢 LOW
56,397,13.099034148110832,77.58342813198992,13.551400397063562,0.027707808564231738,0.345088161209068,0.3548529584350089,0.574963514106533,0.017632241813602016,0.010075566750629723,61,0.3501259445843829,0.29974811083123426,0.24937027707808565,0.04785894206549118,0.0025188916876574307,0.6274596048701367,320.9734355316086,0.40131578947368424,0.007597479374261424,0.6489036062877982,0.397350992977501,21.361070659826602,20.430557798975762,129,🟢 LOW
62,14,13.031536792857143,77.50365327142858,10.601259362308337,0.14285714285714285,0.0,-0.6103071124522739,0.7169281170110386,0.0,0.14285714285714285,8,0.0,0.14285714285714285,0.0,0.5,0.0,0.02517099087014177,1782.5353626292276,0.05263157894736842,0.04998498290853826,0.7456409372302129,0.04635761584737511,20.697297876305424,20.418261309521288,130,🟢 LOW
133,12,13.021269183333333,77.70137299166667,13.613389220565852,0.0,0.5,0.3969835735543034,0.5726842706693926,0.0,0.0,8,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0559931754317717,1218.319452147893,0.05263157894736842,0.03362186927221442,0.6468709464036684,0.04635761584737511,19.577760511074626,20.392859343514086,131,🟢 LOW
74,15,13.02471522,77.51106495777778,9.511392904212734,0.06666666666666667,0.2,0.3032926776858537,0.6536041933740565,0.0,0.06666666666666667,12,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.12369830544069815,312.04259860960735,0.07894736842105263,0.0073384716137438,0.7813784735031455,0.07284768204587519,20.27955946366936,20.324237749797888,132,🟢 LOW
104,20,12.887384870235461,77.7384770025872,19.488080825524264,0.2,0.3,0.03216812345334063,0.7157326390080627,0.0,0.2,10,0.05,0.25,0.05,0.45,0.05,0.045240042890931385,2546.479089470325,0.06578947368421052,0.07214050490258021,0.4542354149906288,0.05960264894662515,20.205652460869135,20.261490660213635,133,🟢 LOW
122,31,12.95010815483871,77.68973369677418,11.837281974850312,0.0967741935483871,0.06451612903225806,0.04137293757373214,0.8101094259009739,0.03225806451612903,0.06451612903225806,9,0.03225806451612903,0.2903225806451613,0.0,0.25806451612903225,0.2903225806451613,0.06462025655930331,2363.0584568109607,0.05921052631578947,0.06682102950371892,0.7051108313426814,0.052980132397000126,20.035270112486046,20.193631673091353,134,🟢 LOW
156,4,12.931217,77.545165075,6.638462259762165,0.0,0.25,0.5476676744201643,0.3708909791235274,0.0,0.0,2,0.0,0.5,0.0,0.0,0.0,0.14689618978532284,59.005032831258674,0.013157894736842105,0.0,0.875584018001759,0.006622516549625016,20.07790552553143,20.035557451887787,135,🟢 LOW
35,25,12.993782920000001,77.757326584,18.85765218525029,0.24,0.24,-0.009092987821696487,0.5599028459185992,0.16,0.08,18,0.12,0.56,0.04,0.12,0.08,0.157823507362731,319.4822649962676,0.11842105263157894,0.007554233176365114,0.47490764160328625,0.11258278134362526,19.288378806674757,19.493970230539055,136,🟢 LOW
45,28,13.068402449999999,77.44837054642858,17.858321748111326,0.21428571428571427,0.14285714285714285,0.05850724359875627,0.7005082046678514,0.03571428571428571,0.17857142857142858,9,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.0,0.38605686601444655,59.80060766338028,0.05921052631578947,2.307287182507735e-05,0.5076764340370897,0.052980132397000126,17.46985184093996,19.29472904068301,137,🟢 LOW
86,13,12.925555153846155,77.5166635923077,9.302135267373448,0.0,0.3076923076923077,0.5002047491477659,0.6991113981959894,0.0,0.0,6,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.0,0.0,0.14597494176383158,194.19446989825948,0.039473684210526314,0.0039206978748096925,0.7882401879190561,0.03311258274812508,19.310077088403794,19.252967406594884,138,🟢 LOW
95,107,13.19743501869159,77.70395383271028,27.709450853415223,0.14953271028037382,0.056074766355140186,0.37659466913491846,0.5150650907308887,0.04672897196261682,0.102803738317757,25,0.009345794392523364,0.9345794392523364,0.028037383177570093,0.0,0.009345794392523364,0.4148092890883722,197.94154623875906,0.16447368421052633,0.004029368748538276,0.18465054300700023,0.15894039719100042,9.722508158809596,18.98790090362851,139,🟢 LOW
60,18,13.160774227777777,77.59561080555555,20.441158510460934,0.05555555555555555,0.6666666666666666,0.8359947552460715,0.31549781812229083,0.05555555555555555,0.0,6,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.02433302509226533,2291.831180523293,0.039473684210526314,0.06475533090456624,0.42298328489400827,0.03311258274812508,19.112783662576792,18.85513732621315,140,🟢 LOW
154,11,13.023872427272726,77.7165659090909,15.256871022474455,0.09090909090909091,0.2727272727272727,-0.24759480588113092,0.8389004088899451,0.0,0.09090909090909091,7,0.0,0.7272727272727273,0.0,0.0,0.09090909090909091,0.07365931288917967,645.3383670037956,0.046052631578947366,0.017004552331119093,0.5929799489577583,0.0397350992977501,17.85210930372184,18.242352545696455,141,🟢 LOW
94,19,13.175530910526316,77.63548555263158,22.735423683283436,0.10526315789473684,0.10526315789473684,0.7730888547023834,0.2842065140390975,0.0,0.10526315789473684,3,0.0,0.8947368421052632,0.05263157894736842,0.0,0.0,0.01626184653482962,2419.155134996809,0.019736842105263157,0.06844791790357323,0.34775261399443846,0.013245033099250032,13.167390263822124,18.149185562132583,142,🟢 LOW
140,27,12.920503966666665,77.7363625074074,17.665738725506326,0.07407407407407407,0.4444444444444444,0.02609359100132314,0.8033031898823012,0.0,0.07407407407407407,12,0.037037037037037035,0.4074074074074074,0.037037037037037035,0.0,0.037037037037037035,0.10748932715593787,743.8462924963208,0.07894736842105263,0.019861430963870864,0.5139913753813011,0.07284768204587519,17.99975070811655,18.058438470432996,143,🟢 LOW
91,49,13.116474926530612,77.5781159755102,15.491030160322165,0.10204081632653061,0.16326530612244897,-0.26223687518055133,0.6465449967160445,0.061224489795918366,0.04081632653061224,13,0.30612244897959184,0.3877551020408163,0.16326530612244897,0.10204081632653061,0.0,0.11316487334054613,1217.931671002432,0.08552631578947369,0.033610623033263475,0.5853016956999293,0.0794701985955002,17.860781175505565,17.897470205529057,144,🟢 LOW
155,10,12.948854072215955,77.49966429687359,9.681774245627022,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,0.0,1,0.8,0.1,0.1,0.0,0.0,0.018925119612354862,1273.2395447351626,0.006578947368421052,0.03521463491251029,0.7757915418898322,0.0,16.748343059734506,17.691996193854845,145,🟢 LOW
